OAREA,DAREA,F0
泰兴市,天宁区,1.7854092559261822e-09
黄浦区,钟楼区,1.5990813167818293e-10
徐汇区,钟楼区,1.190221711403741e-10
长宁区,钟楼区,1.8188529736724412e-10
静安区,钟楼区,2.5911060040945345e-10
普陀区,钟楼区,1.8986813155239716e-10
虹口区,钟楼区,1.5059725415475314e-10
杨浦区,钟楼区,5.900906436688752e-11
闵行区,钟楼区,2.7315781761466193e-10
宝山区,钟楼区,2.0886555994585885e-10
嘉定区,钟楼区,2.821200581014203e-10
浦东新区,钟楼区,2.463781684541911e-10
金山区,钟楼区,1.4611662348801602e-10
松江区,钟楼区,2.1025536035284556e-10
青浦区,钟楼区,1.9949571237091967e-10
奉贤区,钟楼区,9.880361064826152e-11
崇明区,钟楼区,7.729059119306474e-11
玄武区,钟楼区,5.372344427585598e-10
秦淮区,钟楼区,5.096095676789344e-10
建邺区,钟楼区,4.221154418618343e-10
鼓楼区,钟楼区,4.629795634108769e-10
浦口区,钟楼区,6.822206201072297e-10
栖霞区,钟楼区,2.171140810770344e-10
雨花台区,钟楼区,8.765774810347001e-10
江宁区,钟楼区,6.013638906278747e-10
六合区,钟楼区,6.123318209979776e-10
溧水区,钟楼区,6.16071939930391e-10
高淳区,钟楼区,2.8625735873973706e-10
锡山区,钟楼区,1.0005505838328863e-09
惠山区,钟楼区,2.18618429578879e-09
滨湖区,钟楼区,1.1943938183299613e-09
梁溪区,钟楼区,1.426600641976437e-09
新吴区,钟楼区,7.832484889403431e-10
江阴市,钟楼区,3.317689107182499e-09
宜兴市,钟楼区,3.326360534054425e-09
天宁区,钟楼区,3.294232755192523e-07
钟楼区,钟楼区,6.801662103178508e-06
新北区,钟楼区,2.2806513046028773e-07
武进区,钟楼区,1.1192445671914904e-07
金坛区,钟楼区,6.347391570791111e-08
溧阳市,钟楼区,1.415483638293931e-08
虎丘区,钟楼区,3.973809369335866e-10
吴中区,钟楼区,4.380748312118186e-10
相城区,钟楼区,3.195341957592144e-10
姑苏区,钟楼区,6.544328206133627e-10
吴江区,钟楼区,3.7999891720068544e-10
常熟市,钟楼区,2.549195045995398e-10
张家港市,钟楼区,9.376620347390488e-10
昆山市,钟楼区,3.6934759103137835e-10
太仓市,钟楼区,1.8292428667201599e-10
崇川区,钟楼区,4.081650588583602e-10
通州区,钟楼区,3.881603140711302e-10
如东县,钟楼区,2.61254615792913e-10
启东市,钟楼区,5.1129025883264584e-11
如皋市,钟楼区,4.230852141802303e-10
海门市,钟楼区,3.7111136542948857e-10
海安市,钟楼区,2.8150552525937377e-10
广陵区,钟楼区,7.943076067684312e-10
邗江区,钟楼区,3.213185028344213e-10
江都区,钟楼区,5.264021649842974e-10
宝应县,钟楼区,7.311710660482698e-10
仪征市,钟楼区,3.0405631129209503e-10
高邮市,钟楼区,6.947425372389295e-10
京口区,钟楼区,6.419213285317478e-10
润州区,钟楼区,5.370375093118007e-10
丹徒区,钟楼区,1.7049817134625758e-09
丹阳市,钟楼区,2.453575832762001e-08
扬中市,钟楼区,1.9331468032733554e-09
句容市,钟楼区,8.258971603988965e-10
海陵区,钟楼区,6.941767441013247e-10
高港区,钟楼区,1.6630108592040942e-09
姜堰区,钟楼区,4.071194224481493e-10
兴化市,钟楼区,4.716855026765622e-10
靖江市,钟楼区,1.9702169394616107e-09
泰兴市,钟楼区,2.8266738649612642e-09
黄浦区,新北区,3.2461989910988643e-10
徐汇区,新北区,2.07102655659377e-10
长宁区,新北区,3.4813531398530573e-10
静安区,新北区,3.2562206605050403e-10
普陀区,新北区,2.202513693755932e-10
虹口区,新北区,2.6204438191330994e-10
杨浦区,新北区,2.8236393277389133e-10
闵行区,新北区,3.080673824143072e-10
宝山区,新北区,2.4585189111771646e-10
嘉定区,新北区,3.1004120017626543e-10
浦东新区,新北区,3.215298407922905e-10
金山区,新北区,2.542479310401723e-10
松江区,新北区,3.170713265830043e-10
青浦区,新北区,2.699895135332401e-10
奉贤区,新北区,2.363922930674234e-10
崇明区,新北区,4.034648302967426e-10
玄武区,新北区,6.009469308284506e-10
秦淮区,新北区,4.877059592552096e-10
建邺区,新北区,5.771034744649408e-10
鼓楼区,新北区,4.3941834692596654e-10
浦口区,新北区,3.9569575095707157e-10
栖霞区,新北区,7.555718794453474e-10
雨花台区,新北区,5.243132296317165e-10
江宁区,新北区,6.830626020194108e-10
六合区,新北区,7.458348435494468e-10
溧水区,新北区,9.826540927611571e-10
高淳区,新北区,4.980976118064467e-10
锡山区,新北区,1.5751835060928722e-09
惠山区,新北区,1.9020177882854083e-09
滨湖区,新北区,1.5587146241909478e-09
梁溪区,新北区,1.7616563831801016e-09
新吴区,新北区,1.752273264863085e-09
江阴市,新北区,2.8732259927126247e-08
宜兴市,新北区,1.8449190378681293e-09
天宁区,新北区,2.8206762558936976e-07
钟楼区,新北区,2.981095971840739e-07
新北区,新北区,6.19027257918432e-06
武进区,新北区,6.507382224797831e-08
金坛区,新北区,5.6765536673045244e-08
溧阳市,新北区,8.170495763269706e-09
虎丘区,新北区,4.677499481703772e-10
吴中区,新北区,5.335856507788711e-10
相城区,新北区,4.726003810837748e-10
姑苏区,新北区,6.460134255033907e-10
吴江区,新北区,5.950900217272921e-10
常熟市,新北区,3.5826700424420863e-10
张家港市,新北区,5.353569591989683e-10
昆山市,新北区,4.1314979750644833e-10
太仓市,新北区,5.092712417042554e-10
崇川区,新北区,2.959254944793565e-10
港闸区,新北区,2.948307100460352e-10
通州区,新北区,3.3770612271430726e-10
如东县,新北区,1.7047199341804634e-10
启东市,新北区,6.227637975490124e-10
如皋市,新北区,7.887672516396818e-10
海门市,新北区,3.6899799466859e-10
海安市,新北区,9.796585174915824e-10
广陵区,新北区,5.182959187226934e-10
邗江区,新北区,5.901666039875773e-10
江都区,新北区,5.888300158203604e-10
宝应县,新北区,1.4843064902436145e-09
仪征市,新北区,7.936025985988728e-10
高邮市,新北区,5.372781411998762e-10
京口区,新北区,2.2339302096334207e-09
润州区,新北区,1.4795674710078038e-09
丹徒区,新北区,2.282097382010015e-09
丹阳市,新北区,3.1685559234094984e-08
扬中市,新北区,1.7659643768320408e-08
句容市,新北区,1.596765950609878e-09
海陵区,新北区,8.052608788369212e-10
高港区,新北区,6.200776869042628e-10
姜堰区,新北区,1.0626026153574647e-09
兴化市,新北区,7.621240113483445e-10
靖江市,新北区,2.4593931358183754e-09
泰兴市,新北区,3.85504788541616e-09
黄浦区,武进区,1.2754759879198329e-10
徐汇区,武进区,1.4240356609113982e-10
长宁区,武进区,2.031081582143967e-10
静安区,武进区,6.8891503633862e-11
普陀区,武进区,1.3461742904769077e-10
虹口区,武进区,2.002015985732959e-11
杨浦区,武进区,2.3533713976801344e-10
闵行区,武进区,2.1787899941277424e-10
宝山区,武进区,1.7149746299824247e-10
嘉定区,武进区,2.487146666451954e-10
浦东新区,武进区,2.1730437062277882e-10
金山区,武进区,1.1654707158354888e-10
松江区,武进区,2.683297322251933e-10
青浦区,武进区,1.9448471719831196e-10
奉贤区,武进区,1.379153488089658e-10
崇明区,武进区,2.7742198883779163e-10
玄武区,武进区,7.958127598104609e-10
秦淮区,武进区,4.4712813286224316e-10
建邺区,武进区,6.012359638877713e-10
鼓楼区,武进区,4.53215383034839e-10
浦口区,武进区,5.182475773990325e-10
栖霞区,武进区,3.030594127746498e-10
雨花台区,武进区,4.806896265081831e-10
江宁区,武进区,4.730041347788617e-10
六合区,武进区,3.907316162727469e-10
溧水区,武进区,8.189962552934302e-10
高淳区,武进区,6.849827778102342e-10
锡山区,武进区,1.292112743959036e-09
惠山区,武进区,1.1013266621537837e-08
滨湖区,武进区,5.552366723011701e-09
梁溪区,武进区,3.1384020144768685e-09
新吴区,武进区,1.7254802886342776e-09
江阴市,武进区,3.686625289164141e-09
宜兴市,武进区,1.4045412057143898e-08
天宁区,武进区,1.705703455048393e-07
钟楼区,武进区,1.133900172452592e-07
新北区,武进区,5.3627147966800605e-08
武进区,武进区,2.9343056254019184e-06
金坛区,武进区,6.76284025604839e-08
溧阳市,武进区,1.2240236321981036e-08
虎丘区,武进区,4.940896082243975e-10
吴中区,武进区,6.14982429708506e-10
相城区,武进区,6.626625508694953e-10
姑苏区,武进区,5.521106890964677e-10
吴江区,武进区,4.470706064955726e-10
常熟市,武进区,7.507627021517881e-10
张家港市,武进区,6.427332766089135e-10
昆山市,武进区,5.302852090776422e-10
太仓市,武进区,6.857581313733514e-10
崇川区,武进区,2.0347805573509194e-10
港闸区,武进区,6.757509437379555e-10
通州区,武进区,4.816132146289877e-10
如东县,武进区,4.68865446541095e-10
启东市,武进区,4.0782069126465226e-10
如皋市,武进区,7.472453894036747e-10
海门市,武进区,4.2287104877198657e-10
海安市,武进区,3.3680607812149057e-10
广陵区,武进区,3.695789723011522e-10
邗江区,武进区,5.268253830054222e-10
江都区,武进区,4.798564664278348e-10
宝应县,武进区,5.832043236445069e-10
仪征市,武进区,4.446283958528697e-10
高邮市,武进区,4.0021786924907827e-10
京口区,武进区,6.257973495236887e-10
润州区,武进区,1.0351972502364716e-09
丹徒区,武进区,7.322782769461681e-10
丹阳市,武进区,1.666962664215168e-08
扬中市,武进区,9.637105000628446e-10
句容市,武进区,1.3541193053375225e-09
海陵区,武进区,4.844844594729944e-10
高港区,武进区,8.527295180023373e-10
姜堰区,武进区,9.33601215919496e-10
兴化市,武进区,8.062087089809603e-10
靖江市,武进区,9.565683037109415e-10
泰兴市,武进区,1.7062149723237088e-09
黄浦区,金坛区,7.343761968633764e-11
徐汇区,金坛区,2.869691518828369e-10
长宁区,金坛区,2.5059182083636015e-10
静安区,金坛区,3.173232952340921e-10
普陀区,金坛区,3.4878685628225226e-10
虹口区,金坛区,6.916161023431178e-11
杨浦区,金坛区,8.129952832686386e-11
闵行区,金坛区,2.0907900590390904e-10
宝山区,金坛区,1.8620009393733802e-10
嘉定区,金坛区,1.8411627104866358e-10
浦东新区,金坛区,1.8930678242396947e-10
金山区,金坛区,1.34207771836893e-10
松江区,金坛区,3.4761428892215645e-10
青浦区,金坛区,2.7485450740494346e-10
奉贤区,金坛区,3.4031580693907115e-10
崇明区,金坛区,3.1946051045811863e-10
玄武区,金坛区,9.516507951362148e-10
秦淮区,金坛区,5.616902139041957e-10
建邺区,金坛区,6.646491966431811e-10
鼓楼区,金坛区,1.1597608091423713e-09
浦口区,金坛区,8.951686002603465e-10
栖霞区,金坛区,9.970938405291425e-10
雨花台区,金坛区,9.057761275494172e-10
江宁区,金坛区,1.1507318876770299e-09
六合区,金坛区,5.905465903001186e-10
溧水区,金坛区,2.9707682258984992e-09
高淳区,金坛区,4.141095596090896e-09
锡山区,金坛区,1.3128619089211631e-09
惠山区,金坛区,2.298637401467043e-09
滨湖区,金坛区,8.742100349570537e-10
梁溪区,金坛区,1.0778515237111848e-09
新吴区,金坛区,1.6443700066188093e-09
江阴市,金坛区,2.61694714959667e-09
宜兴市,金坛区,6.186889865870928e-09
天宁区,金坛区,5.4674925525550404e-08
钟楼区,金坛区,5.8561226195474104e-08
新北区,金坛区,5.842357691789287e-08
武进区,金坛区,6.03375724405036e-08
金坛区,金坛区,1.005976783623439e-05
溧阳市,金坛区,8.091361631747287e-08
虎丘区,金坛区,5.474901709662861e-10
吴中区,金坛区,8.4497845448177e-10
相城区,金坛区,9.244979110297679e-10
姑苏区,金坛区,5.548569159756842e-10
吴江区,金坛区,3.664795086181599e-10
常熟市,金坛区,4.322639259185766e-10
张家港市,金坛区,6.863009064407875e-10
昆山市,金坛区,4.6525012888100277e-10
太仓市,金坛区,3.0242794158196574e-10
崇川区,金坛区,5.154856268381943e-10
港闸区,金坛区,4.668896124639312e-10
通州区,金坛区,4.159450482817844e-10
如东县,金坛区,3.5994261669904497e-10
启东市,金坛区,5.63542666906471e-10
如皋市,金坛区,7.494481895419704e-10
海门市,金坛区,3.652124016861353e-10
海安市,金坛区,5.817648526681843e-10
广陵区,金坛区,6.383734449485868e-10
邗江区,金坛区,1.0329559874902817e-09
江都区,金坛区,8.288556668878367e-10
宝应县,金坛区,5.036841664391058e-10
仪征市,金坛区,4.1891250027554495e-10
高邮市,金坛区,8.508258284592659e-10
京口区,金坛区,1.768809649585624e-09
润州区,金坛区,2.219704548919258e-09
丹徒区,金坛区,8.854045520586514e-09
丹阳市,金坛区,4.304900363638603e-08
句容市,金坛区,8.091568868216653e-09
海陵区,金坛区,5.578997302292591e-10
高港区,金坛区,3.2731532714831287e-10
姜堰区,金坛区,2.804536673548141e-10
兴化市,金坛区,5.570254473031596e-10
靖江市,金坛区,4.7207989100712e-10
泰兴市,金坛区,9.472961804453416e-10
黄浦区,溧阳市,2.367975287203701e-10
徐汇区,溧阳市,3.3047282789643983e-10
长宁区,溧阳市,1.6160524849534953e-10
静安区,溧阳市,2.557999988213695e-10
普陀区,溧阳市,4.451752877250242e-10
虹口区,溧阳市,2.230096571179216e-10
杨浦区,溧阳市,2.9491653474988625e-10
闵行区,溧阳市,1.6854233605616194e-10
宝山区,溧阳市,4.775884744725126e-10
嘉定区,溧阳市,2.968388556692586e-10
浦东新区,溧阳市,2.4206087028355864e-10
金山区,溧阳市,1.0818729161491302e-10
松江区,溧阳市,3.113534578214169e-10
青浦区,溧阳市,3.4465689589789344e-10
奉贤区,溧阳市,2.1946773986369514e-10
崇明区,溧阳市,8.584094877998876e-11
玄武区,溧阳市,1.1080951148750614e-09
秦淮区,溧阳市,1.1885699547058743e-09
建邺区,溧阳市,1.2055176821581446e-09
鼓楼区,溧阳市,8.881587868397552e-10
浦口区,溧阳市,1.2267394848160145e-09
栖霞区,溧阳市,4.82265135392582e-10
雨花台区,溧阳市,1.095243569442201e-09
江宁区,溧阳市,1.9109087579162897e-09
六合区,溧阳市,4.760501966655002e-10
溧水区,溧阳市,6.158030249429436e-09
高淳区,溧阳市,1.494247017441424e-08
锡山区,溧阳市,4.762446877028345e-10
惠山区,溧阳市,1.5973903712090438e-09
滨湖区,溧阳市,8.290781015496781e-10
梁溪区,溧阳市,1.0733167228268397e-09
新吴区,溧阳市,9.113198535998457e-10
江阴市,溧阳市,2.081440453102359e-09
宜兴市,溧阳市,1.5239164324626076e-08
天宁区,溧阳市,1.3270588068042128e-08
钟楼区,溧阳市,1.6835682813815174e-08
新北区,溧阳市,7.686700680585603e-09
武进区,溧阳市,1.4235199310323047e-08
金坛区,溧阳市,7.837031774087585e-08
溧阳市,溧阳市,8.442637134634771e-06
虎丘区,溧阳市,4.673029181433754e-10
吴中区,溧阳市,4.4761435877245286e-10
相城区,溧阳市,5.678128343069593e-10
姑苏区,溧阳市,4.3330260672961943e-10
吴江区,溧阳市,5.908514078893865e-10
常熟市,溧阳市,2.177848140232695e-10
张家港市,溧阳市,5.532394680609544e-10
昆山市,溧阳市,3.750464721841714e-10
太仓市,溧阳市,5.282172721046211e-10
崇川区,溧阳市,4.533187723163059e-10
港闸区,溧阳市,3.763680893010974e-10
通州区,溧阳市,4.790010893272728e-10
如东县,溧阳市,2.9015619814313693e-10
启东市,溧阳市,1.703556936595093e-10
如皋市,溧阳市,2.6850827794843293e-10
海门市,溧阳市,1.1776170652954457e-10
海安市,溧阳市,2.344855402391012e-10
广陵区,溧阳市,4.4108938446237745e-10
邗江区,溧阳市,2.7756144847755957e-10
江都区,溧阳市,5.846359897703418e-10
宝应县,溧阳市,5.413717854590226e-10
仪征市,溧阳市,4.5025717172845284e-10
高邮市,溧阳市,5.14399468584197e-10
京口区,溧阳市,7.921495435846428e-10
润州区,溧阳市,1.0934877816299651e-09
丹徒区,溧阳市,1.3109519154548582e-09
丹阳市,溧阳市,9.898766960093616e-09
扬中市,溧阳市,5.367508294427341e-10
句容市,溧阳市,1.8345259040974005e-09
海陵区,溧阳市,2.5699027274792044e-10
高港区,溧阳市,7.915642648011861e-10
姜堰区,溧阳市,2.2607873060780793e-10
兴化市,溧阳市,2.245141010818432e-10
靖江市,溧阳市,4.756900823895128e-10
泰兴市,溧阳市,1.3575687801658888e-09
黄浦区,虎丘区,2.019006930109406e-10
徐汇区,虎丘区,2.705002269270867e-10
长宁区,虎丘区,3.306947856262105e-10
静安区,虎丘区,2.1810277038499145e-10
普陀区,虎丘区,2.3972831737081446e-10
虹口区,虎丘区,3.4226053039657934e-10
杨浦区,虎丘区,2.2351529339818945e-10
闵行区,虎丘区,2.452552762871418e-10
宝山区,虎丘区,2.0942037949225568e-10
嘉定区,虎丘区,2.4184512330294813e-10
浦东新区,虎丘区,2.1715646548329606e-10
金山区,虎丘区,1.4758998048714788e-10
松江区,虎丘区,4.0882275265965315e-10
青浦区,虎丘区,3.274493848749277e-10
奉贤区,虎丘区,1.6841231456395607e-10
崇明区,虎丘区,1.4638114798793072e-10
玄武区,虎丘区,2.6163559748132745e-10
秦淮区,虎丘区,1.9303056786339882e-10
建邺区,虎丘区,3.8830290213276836e-10
鼓楼区,虎丘区,3.1885089970629393e-10
浦口区,虎丘区,3.199391673967452e-10
栖霞区,虎丘区,3.2895500414029904e-10
雨花台区,虎丘区,3.5278309298234594e-10
江宁区,虎丘区,6.390645618688364e-10
六合区,虎丘区,1.6235788461839794e-10
溧水区,虎丘区,1.555710148210193e-10
高淳区,虎丘区,2.1685786145765976e-10
锡山区,虎丘区,1.6061950266782996e-09
惠山区,虎丘区,5.883766822649871e-10
滨湖区,虎丘区,2.7003462270927836e-09
梁溪区,虎丘区,1.1504643672979198e-09
新吴区,虎丘区,2.684246448335342e-09
江阴市,虎丘区,7.386583840936593e-10
宜兴市,虎丘区,4.094880152323257e-10
天宁区,虎丘区,4.937411959253545e-10
钟楼区,虎丘区,4.5934750022640905e-10
新北区,虎丘区,4.57733545157704e-10
武进区,虎丘区,3.3418349705957466e-10
金坛区,虎丘区,2.877454565018795e-10
溧阳市,虎丘区,2.835454738043716e-10
虎丘区,虎丘区,2.5345078213695337e-06
吴中区,虎丘区,1.1579576520390872e-07
相城区,虎丘区,5.90522806956235e-08
姑苏区,虎丘区,1.0755908191735207e-07
吴江区,虎丘区,7.693404796079374e-09
常熟市,虎丘区,3.6989424252614937e-09
张家港市,虎丘区,1.1210016266260141e-08
昆山市,虎丘区,5.871884946764546e-09
太仓市,虎丘区,1.1169273429877717e-08
崇川区,虎丘区,3.8651321565780193e-10
港闸区,虎丘区,2.9950923292942753e-10
通州区,虎丘区,3.1039215583117645e-10
如东县,虎丘区,3.958334383173293e-10
启东市,虎丘区,3.8733436444297554e-10
如皋市,虎丘区,4.120888163058725e-10
海门市,虎丘区,3.0122151553206754e-10
海安市,虎丘区,3.4654433166596794e-10
广陵区,虎丘区,2.2565164311631342e-10
邗江区,虎丘区,2.163723306831971e-10
江都区,虎丘区,2.2787575940704512e-10
宝应县,虎丘区,2.7695391734384504e-10
仪征市,虎丘区,1.9195140147022273e-10
高邮市,虎丘区,2.6315547232146795e-10
京口区,虎丘区,4.0524631151933513e-10
润州区,虎丘区,1.0170987944609523e-10
丹徒区,虎丘区,3.4774662869211485e-10
丹阳市,虎丘区,2.7163174447307503e-10
扬中市,虎丘区,9.152997923948589e-11
句容市,虎丘区,2.7807501268022234e-10
海陵区,虎丘区,3.724999773306374e-10
高港区,虎丘区,4.4994099527330966e-10
姜堰区,虎丘区,3.4697074220556453e-10
兴化市,虎丘区,1.2761831551229675e-10
靖江市,虎丘区,4.2181117397783335e-10
泰兴市,虎丘区,4.3406398549641793e-10
黄浦区,吴中区,2.3885328161406413e-10
徐汇区,吴中区,3.644537242720783e-10
长宁区,吴中区,2.7168036858155237e-10
静安区,吴中区,2.2361795843390635e-10
普陀区,吴中区,3.3402278732334856e-10
虹口区,吴中区,2.9992761451574297e-10
杨浦区,吴中区,2.8205212122414366e-10
闵行区,吴中区,3.7779007309614385e-10
宝山区,吴中区,2.6426586460966675e-10
嘉定区,吴中区,6.786759405219733e-10
浦东新区,吴中区,3.510275626594726e-10
金山区,吴中区,2.764538440048896e-10
松江区,吴中区,4.229293748677848e-10
青浦区,吴中区,5.165071268355016e-10
奉贤区,吴中区,2.361312475205448e-10
崇明区,吴中区,1.385378803487578e-10
玄武区,吴中区,2.751298510548674e-10
秦淮区,吴中区,3.3492758106812305e-10
建邺区,吴中区,2.161748194160353e-10
鼓楼区,吴中区,2.514720895858713e-10
浦口区,吴中区,2.5233038714877194e-10
栖霞区,吴中区,2.702510612689235e-10
雨花台区,吴中区,2.455004231220415e-10
江宁区,吴中区,2.744657735221716e-10
六合区,吴中区,9.146343175119297e-11
溧水区,吴中区,2.1471820958048894e-10
高淳区,吴中区,1.7103197643197562e-10
锡山区,吴中区,6.405055949347372e-10
惠山区,吴中区,8.077773856040341e-10
滨湖区,吴中区,1.0146812143356187e-09
梁溪区,吴中区,6.598916266448499e-10
新吴区,吴中区,1.0362245529208899e-09
江阴市,吴中区,5.296062360445503e-10
宜兴市,吴中区,4.223270592273377e-10
天宁区,吴中区,3.028705449539184e-10
钟楼区,吴中区,3.803932484622263e-10
新北区,吴中区,3.445970051131784e-10
武进区,吴中区,2.782071190595523e-10
金坛区,吴中区,3.530174266921566e-10
溧阳市,吴中区,3.049463480603258e-10
虎丘区,吴中区,8.559893947159166e-08
吴中区,吴中区,2.026715547087117e-06
相城区,吴中区,1.6790894795786032e-08
姑苏区,吴中区,6.031675523809324e-08
吴江区,吴中区,3.445904643443679e-08
常熟市,吴中区,2.911432738311209e-09
张家港市,吴中区,1.864518153735309e-09
昆山市,吴中区,5.365589471852399e-09
太仓市,吴中区,6.185979208485222e-09
崇川区,吴中区,3.454809888509899e-10
港闸区,吴中区,4.386899355588822e-10
通州区,吴中区,2.3191657318546379e-10
如东县,吴中区,1.560934310571337e-10
启东市,吴中区,3.0548379221953873e-10
如皋市,吴中区,3.9723101302398665e-10
海门市,吴中区,2.5340597839336093e-10
海安市,吴中区,1.261446515478223e-10
广陵区,吴中区,7.909665651837027e-11
邗江区,吴中区,1.8131461228920387e-10
江都区,吴中区,4.493039962945238e-10
宝应县,吴中区,4.3685735481758546e-10
仪征市,吴中区,1.513886900464047e-10
高邮市,吴中区,1.6142473418737867e-10
京口区,吴中区,1.4915162707506657e-10
润州区,吴中区,4.5456181449254744e-10
丹徒区,吴中区,3.5262211137279206e-10
丹阳市,吴中区,3.213467600848263e-10
扬中市,吴中区,7.218808276942927e-11
句容市,吴中区,2.1931286555793535e-10
海陵区,吴中区,1.5553279712108876e-10
高港区,吴中区,4.2583264733184263e-10
姜堰区,吴中区,1.2162209518683297e-10
兴化市,吴中区,3.4221108142693283e-10
靖江市,吴中区,2.814942686412661e-10
泰兴市,吴中区,6.390320933335863e-10
黄浦区,相城区,3.104313047286531e-10
徐汇区,相城区,2.04802267081898e-10
长宁区,相城区,4.814942769165472e-10
静安区,相城区,1.37185658204862e-10
普陀区,相城区,6.031521186238419e-10
虹口区,相城区,2.126225470504879e-10
杨浦区,相城区,2.968013449203032e-10
闵行区,相城区,3.4280991526534167e-10
宝山区,相城区,1.821375436322162e-10
嘉定区,相城区,9.119307989602346e-09
浦东新区,相城区,2.6088898835698435e-10
金山区,相城区,1.805094503446246e-10
松江区,相城区,3.04272851870088e-10
青浦区,相城区,5.398491464008138e-10
奉贤区,相城区,4.577247532938496e-10
崇明区,相城区,8.184273903968497e-11
玄武区,相城区,1.2190193331180564e-10
秦淮区,相城区,1.8886833152074076e-10
建邺区,相城区,2.2348828893431543e-10
鼓楼区,相城区,1.3370385122636792e-10
浦口区,相城区,3.6120052465026366e-10
栖霞区,相城区,2.1074290205374823e-10
雨花台区,相城区,3.4807682080531513e-10
江宁区,相城区,1.9457232018695412e-10
六合区,相城区,3.241980211177979e-11
溧水区,相城区,5.436303676714504e-10
高淳区,相城区,7.577923117124501e-11
锡山区,相城区,6.836165630471952e-09
惠山区,相城区,8.833335021221204e-10
滨湖区,相城区,3.45827199686705e-09
梁溪区,相城区,1.8030010168936455e-09
新吴区,相城区,8.62949216139969e-09
江阴市,相城区,6.436194490656454e-10
宜兴市,相城区,8.365395137083121e-10
天宁区,相城区,3.450677598063424e-10
钟楼区,相城区,3.2103056051197686e-10
新北区,相城区,3.4898464728103903e-10
武进区,相城区,4.022343983080192e-10
金坛区,相城区,4.022013187838925e-10
溧阳市,相城区,4.323607837378893e-10
虎丘区,相城区,6.869938764938564e-08
吴中区,相城区,1.9167353011029903e-08
相城区,相城区,3.7426143335233903e-06
姑苏区,相城区,4.8528354844086255e-08
吴江区,相城区,5.593075549390639e-09
常熟市,相城区,1.0984212138602239e-08
张家港市,相城区,1.318678149953131e-09
昆山市,相城区,3.860724436442877e-09
太仓市,相城区,3.041056919144749e-09
崇川区,相城区,1.6207671212763936e-10
港闸区,相城区,4.186443460711289e-10
通州区,相城区,3.425180089808936e-10
如东县,相城区,3.8038220944039423e-10
启东市,相城区,2.7070174119025236e-10
如皋市,相城区,4.160032188132575e-10
海门市,相城区,1.9648426908547273e-10
海安市,相城区,5.216491432035317e-10
广陵区,相城区,1.4018159514310672e-10
邗江区,相城区,1.5121913271384344e-10
江都区,相城区,3.98146733864223e-10
宝应县,相城区,2.580781689303744e-10
仪征市,相城区,1.6098208691591078e-10
高邮市,相城区,1.226100773227456e-10
京口区,相城区,1.1328804486219235e-10
润州区,相城区,1.4216678916111058e-10
丹徒区,相城区,3.471921586603193e-10
丹阳市,相城区,2.169589096037465e-10
句容市,相城区,1.4575660661226962e-10
海陵区,相城区,1.837653368861821e-10
姜堰区,相城区,2.1554867245213233e-10
兴化市,相城区,1.7838076550025167e-10
靖江市,相城区,2.7212033298853925e-10
泰兴市,相城区,5.662725969354698e-10
黄浦区,姑苏区,7.01706881701639e-10
徐汇区,姑苏区,4.774071805845777e-10
长宁区,姑苏区,6.210579848327102e-10
静安区,姑苏区,4.559947722378189e-10
普陀区,姑苏区,5.12056686766777e-10
虹口区,姑苏区,5.266140503352525e-10
杨浦区,姑苏区,3.823452945115543e-10
闵行区,姑苏区,4.848777530519006e-10
宝山区,姑苏区,3.5128465636862725e-10
嘉定区,姑苏区,6.047446308764102e-10
浦东新区,姑苏区,4.483149047905618e-10
金山区,姑苏区,1.202225918209867e-10
松江区,姑苏区,4.238377346672817e-10
青浦区,姑苏区,9.620551733227763e-10
奉贤区,姑苏区,2.540442069032419e-10
崇明区,姑苏区,2.861709871646401e-10
玄武区,姑苏区,3.315214017857875e-10
秦淮区,姑苏区,3.354393584007718e-10
建邺区,姑苏区,5.333694326894678e-10
鼓楼区,姑苏区,3.636175980026982e-10
浦口区,姑苏区,3.140724716766206e-10
栖霞区,姑苏区,2.902871521585448e-10
雨花台区,姑苏区,2.5919381277895967e-10
江宁区,姑苏区,3.126818737892167e-10
六合区,姑苏区,2.015270181243385e-10
溧水区,姑苏区,3.3792990648409223e-10
高淳区,姑苏区,1.4720519461609953e-10
锡山区,姑苏区,1.1956554643134183e-09
惠山区,姑苏区,7.928744874788486e-10
滨湖区,姑苏区,1.6506785047667278e-09
梁溪区,姑苏区,1.4199022509165822e-09
新吴区,姑苏区,1.603441147987594e-09
江阴市,姑苏区,8.387194888274898e-10
宜兴市,姑苏区,4.96059525110606e-10
天宁区,姑苏区,6.703125111317961e-10
钟楼区,姑苏区,5.487846941513394e-10
新北区,姑苏区,4.0675276426290647e-10
武进区,姑苏区,3.8816035455398035e-10
金坛区,姑苏区,4.166919967654742e-10
溧阳市,姑苏区,4.0594386649945077e-10
虎丘区,姑苏区,1.0992077936797937e-07
吴中区,姑苏区,9.796078468518885e-08
相城区,姑苏区,6.92959759946902e-08
姑苏区,姑苏区,1.3916307847674248e-06
吴江区,姑苏区,1.8063785681289163e-08
常熟市,姑苏区,6.8328138131334684e-09
张家港市,姑苏区,9.408615575473847e-09
昆山市,姑苏区,2.260535163838555e-08
太仓市,姑苏区,1.0768803859252243e-08
崇川区,姑苏区,4.687657232266326e-10
港闸区,姑苏区,5.111787689763767e-10
