count,OAREA,OCITY,OPROV,DAREA,DCITY,DPROV
0.14598269538762282,仪征市,扬州市,江苏省,新北区,常州市,江苏省
0.1400019599872736,高邮市,扬州市,江苏省,新北区,常州市,江苏省
0.4369385379063975,京口区,镇江市,江苏省,新北区,常州市,江苏省
0.2920233451235755,润州区,镇江市,江苏省,新北区,常州市,江苏省
0.9267528846555223,丹徒区,镇江市,江苏省,新北区,常州市,江苏省
9.096077803837206,丹阳市,镇江市,江苏省,新北区,常州市,江苏省
5.406660471401717,扬中市,镇江市,江苏省,新北区,常州市,江苏省
1.2437184304376523,句容市,镇江市,江苏省,新北区,常州市,江苏省
0.4419789296182613,海陵区,泰州市,江苏省,新北区,常州市,江苏省
0.5427315669435514,高港区,泰州市,江苏省,新北区,常州市,江苏省
0.12959373048683534,姜堰区,泰州市,江苏省,新北区,常州市,江苏省
0.30520210266161796,兴化市,泰州市,江苏省,新北区,常州市,江苏省
0.7305194599282481,靖江市,泰州市,江苏省,新北区,常州市,江苏省
1.5040643024733487,泰兴市,泰州市,江苏省,新北区,常州市,江苏省
0.00852230362819816,黄浦区,上海市,上海市,武进区,常州市,江苏省
0.0,徐汇区,上海市,上海市,武进区,常州市,江苏省
0.008121559551446764,长宁区,上海市,上海市,武进区,常州市,江苏省
0.016582665525341544,静安区,上海市,上海市,武进区,常州市,江苏省
0.013457980232177673,普陀区,上海市,上海市,武进区,常州市,江苏省
0.0,虹口区,上海市,上海市,武进区,常州市,江苏省
0.0,杨浦区,上海市,上海市,武进区,常州市,江苏省
0.017316287940235625,闵行区,上海市,上海市,武进区,常州市,江苏省
0.011830284205137532,宝山区,上海市,上海市,武进区,常州市,江苏省
0.038405161330497775,嘉定区,上海市,上海市,武进区,常州市,江苏省
0.014030304778046955,浦东新区,上海市,上海市,武进区,常州市,江苏省
0.01548261686422542,金山区,上海市,上海市,武进区,常州市,江苏省
0.015935155552682594,松江区,上海市,上海市,武进区,常州市,江苏省
0.030105706247779147,青浦区,上海市,上海市,武进区,常州市,江苏省
0.02018765208116077,奉贤区,上海市,上海市,武进区,常州市,江苏省
0.0,崇明区,上海市,上海市,武进区,常州市,江苏省
0.021095076035180526,玄武区,南京市,江苏省,武进区,常州市,江苏省
0.009496208189124099,秦淮区,南京市,江苏省,武进区,常州市,江苏省
0.010987846955124092,建邺区,南京市,江苏省,武进区,常州市,江苏省
0.01890139994996463,鼓楼区,南京市,江苏省,武进区,常州市,江苏省
0.026350155274882135,浦口区,南京市,江苏省,武进区,常州市,江苏省
0.025348049320851853,栖霞区,南京市,江苏省,武进区,常州市,江苏省
0.026210599889248856,雨花台区,南京市,江苏省,武进区,常州市,江苏省
0.07951607247408694,江宁区,南京市,江苏省,武进区,常州市,江苏省
0.034023446167691096,六合区,南京市,江苏省,武进区,常州市,江苏省
0.2519409706827341,溧水区,南京市,江苏省,武进区,常州市,江苏省
0.2312753197196007,高淳区,南京市,江苏省,武进区,常州市,江苏省
0.5083585371558466,锡山区,无锡市,江苏省,武进区,常州市,江苏省
3.1064346030935073,惠山区,无锡市,江苏省,武进区,常州市,江苏省
1.2683487088224508,滨湖区,无锡市,江苏省,武进区,常州市,江苏省
0.43959193378542366,梁溪区,无锡市,江苏省,武进区,常州市,江苏省
0.6094583738418268,新吴区,无锡市,江苏省,武进区,常州市,江苏省
1.443137020710341,江阴市,无锡市,江苏省,武进区,常州市,江苏省
9.407850597419085,宜兴市,无锡市,江苏省,武进区,常州市,江苏省
12.635938730810993,天宁区,常州市,江苏省,武进区,常州市,江苏省
11.10800470952473,钟楼区,常州市,江苏省,武进区,常州市,江苏省
5.592945552450041,新北区,常州市,江苏省,武进区,常州市,江苏省
9.769508744768586,金坛区,常州市,江苏省,武进区,常州市,江苏省
3.764408153386825,溧阳市,常州市,江苏省,武进区,常州市,江苏省
0.06537315702789356,虎丘区,苏州市,江苏省,武进区,常州市,江苏省
0.045096342749012606,吴中区,苏州市,江苏省,武进区,常州市,江苏省
0.1278587187632771,相城区,苏州市,江苏省,武进区,常州市,江苏省
0.07217054270880607,姑苏区,苏州市,江苏省,武进区,常州市,江苏省
0.08353905760871316,吴江区,苏州市,江苏省,武进区,常州市,江苏省
0.2349546660612016,常熟市,苏州市,江苏省,武进区,常州市,江苏省
0.3290960159589972,张家港市,苏州市,江苏省,武进区,常州市,江苏省
0.10439273349544471,昆山市,苏州市,江苏省,武进区,常州市,江苏省
0.11726430980777,太仓市,苏州市,江苏省,武进区,常州市,江苏省
0.03015719130008656,崇川区,南通市,江苏省,武进区,常州市,江苏省
0.014288464683729409,港闸区,南通市,江苏省,武进区,常州市,江苏省
0.016995641597435673,通州区,南通市,江苏省,武进区,常州市,江苏省
0.03575557577079198,如东县,南通市,江苏省,武进区,常州市,江苏省
0.04393783534763434,启东市,南通市,江苏省,武进区,常州市,江苏省
0.07072028064882263,如皋市,南通市,江苏省,武进区,常州市,江苏省
0.02922795575047887,海门市,南通市,江苏省,武进区,常州市,江苏省
0.061957523253510824,海安市,南通市,江苏省,武进区,常州市,江苏省
0.01932643280714416,广陵区,扬州市,江苏省,武进区,常州市,江苏省
0.032155921036604015,邗江区,扬州市,江苏省,武进区,常州市,江苏省
0.05202867377390268,江都区,扬州市,江苏省,武进区,常州市,江苏省
0.08187472751154723,宝应县,扬州市,江苏省,武进区,常州市,江苏省
0.05809648229001394,仪征市,扬州市,江苏省,武进区,常州市,江苏省
0.06654717909588873,高邮市,扬州市,江苏省,武进区,常州市,江苏省
0.0743429016591693,京口区,镇江市,江苏省,武进区,常州市,江苏省
0.06743870569724295,润州区,镇江市,江苏省,武进区,常州市,江苏省
0.18328431918469795,丹徒区,镇江市,江苏省,武进区,常州市,江苏省
1.9218461504254432,丹阳市,镇江市,江苏省,武进区,常州市,江苏省
0.29708466455132704,扬中市,镇江市,江苏省,武进区,常州市,江苏省
0.4784037085905565,句容市,镇江市,江苏省,武进区,常州市,江苏省
0.07133076212334286,海陵区,泰州市,江苏省,武进区,常州市,江苏省
0.10989568582643836,高港区,泰州市,江苏省,武进区,常州市,江苏省
0.06470217078827441,姜堰区,泰州市,江苏省,武进区,常州市,江苏省
0.1608487440847922,兴化市,泰州市,江苏省,武进区,常州市,江苏省
0.38498848970145483,靖江市,泰州市,江苏省,武进区,常州市,江苏省
0.21441309294176983,泰兴市,泰州市,江苏省,武进区,常州市,江苏省
0.0,黄浦区,上海市,上海市,金坛区,常州市,江苏省
0.0,徐汇区,上海市,上海市,金坛区,常州市,江苏省
0.0,长宁区,上海市,上海市,金坛区,常州市,江苏省
0.0,静安区,上海市,上海市,金坛区,常州市,江苏省
0.0,普陀区,上海市,上海市,金坛区,常州市,江苏省
0.0,虹口区,上海市,上海市,金坛区,常州市,江苏省
0.0,杨浦区,上海市,上海市,金坛区,常州市,江苏省
0.008614712697328133,闵行区,上海市,上海市,金坛区,常州市,江苏省
0.0,宝山区,上海市,上海市,金坛区,常州市,江苏省
0.0211902590115374,嘉定区,上海市,上海市,金坛区,常州市,江苏省
0.01007908578868732,浦东新区,上海市,上海市,金坛区,常州市,江苏省
0.015909863925821124,金山区,上海市,上海市,金坛区,常州市,江苏省
0.012531503464561018,松江区,上海市,上海市,金坛区,常州市,江苏省
0.017788476847689614,青浦区,上海市,上海市,金坛区,常州市,江苏省
0.008747363629767599,奉贤区,上海市,上海市,金坛区,常州市,江苏省
0.0,崇明区,上海市,上海市,金坛区,常州市,江苏省
0.055088153370507056,玄武区,南京市,江苏省,金坛区,常州市,江苏省
0.052341406060654294,秦淮区,南京市,江苏省,金坛区,常州市,江苏省
0.04895032786180109,建邺区,南京市,江苏省,金坛区,常州市,江苏省
0.04415342328034109,鼓楼区,南京市,江苏省,金坛区,常州市,江苏省
0.07619089934558769,浦口区,南京市,江苏省,金坛区,常州市,江苏省
0.06355927040757614,栖霞区,南京市,江苏省,金坛区,常州市,江苏省
0.09534504947836869,雨花台区,南京市,江苏省,金坛区,常州市,江苏省
0.3974851805417421,江宁区,南京市,江苏省,金坛区,常州市,江苏省
0.08268309682540805,六合区,南京市,江苏省,金坛区,常州市,江苏省
1.9455450826134117,溧水区,南京市,江苏省,金坛区,常州市,江苏省
3.7970017628769845,高淳区,南京市,江苏省,金坛区,常州市,江苏省
0.12231945150989522,锡山区,无锡市,江苏省,金坛区,常州市,江苏省
0.33452183762964066,惠山区,无锡市,江苏省,金坛区,常州市,江苏省
0.1084216889580207,滨湖区,无锡市,江苏省,金坛区,常州市,江苏省
0.12335699632447572,梁溪区,无锡市,江苏省,金坛区,常州市,江苏省
0.20240919283999498,新吴区,无锡市,江苏省,金坛区,常州市,江苏省
0.36357613396400495,江阴市,无锡市,江苏省,金坛区,常州市,江苏省
5.5056816502804855,宜兴市,无锡市,江苏省,金坛区,常州市,江苏省
2.7609224853210437,天宁区,常州市,江苏省,金坛区,常州市,江苏省
4.938441204568528,钟楼区,常州市,江苏省,金坛区,常州市,江苏省
3.773986172693007,新北区,常州市,江苏省,金坛区,常州市,江苏省
10.080010773956664,武进区,常州市,江苏省,金坛区,常州市,江苏省
31.53175566198218,溧阳市,常州市,江苏省,金坛区,常州市,江苏省
0.04769475049698723,虎丘区,苏州市,江苏省,金坛区,常州市,江苏省
0.037695679364185344,吴中区,苏州市,江苏省,金坛区,常州市,江苏省
0.07375352898019807,相城区,苏州市,江苏省,金坛区,常州市,江苏省
0.048234473937975926,姑苏区,苏州市,江苏省,金坛区,常州市,江苏省
0.0785280617827618,吴江区,苏州市,江苏省,金坛区,常州市,江苏省
0.09461569246029992,常熟市,苏州市,江苏省,金坛区,常州市,江苏省
0.12681656656510523,张家港市,苏州市,江苏省,金坛区,常州市,江苏省
0.06242145219307089,昆山市,苏州市,江苏省,金坛区,常州市,江苏省
0.06140878156610474,太仓市,苏州市,江苏省,金坛区,常州市,江苏省
0.018846911008381723,崇川区,南通市,江苏省,金坛区,常州市,江苏省
0.009849684020395677,港闸区,南通市,江苏省,金坛区,常州市,江苏省
0.00819768862880231,通州区,南通市,江苏省,金坛区,常州市,江苏省
0.03521133316830174,如东县,南通市,江苏省,金坛区,常州市,江苏省
0.03312328663808165,如皋市,南通市,江苏省,金坛区,常州市,江苏省
0.021587303495456282,海门市,南通市,江苏省,金坛区,常州市,江苏省
0.08135260758758953,海安市,南通市,江苏省,金坛区,常州市,江苏省
0.09360128556688366,广陵区,扬州市,江苏省,金坛区,常州市,江苏省
0.21745958339521967,邗江区,扬州市,江苏省,金坛区,常州市,江苏省
0.20261799816550777,江都区,扬州市,江苏省,金坛区,常州市,江苏省
0.40062284095356865,宝应县,扬州市,江苏省,金坛区,常州市,江苏省
0.41764894601655017,仪征市,扬州市,江苏省,金坛区,常州市,江苏省
0.5122747827352809,高邮市,扬州市,江苏省,金坛区,常州市,江苏省
0.23502230682554048,京口区,镇江市,江苏省,金坛区,常州市,江苏省
0.2779160550746631,润州区,镇江市,江苏省,金坛区,常州市,江苏省
1.7897290204572,丹徒区,镇江市,江苏省,金坛区,常州市,江苏省
13.022321330387259,丹阳市,镇江市,江苏省,金坛区,常州市,江苏省
0.3807617243368754,扬中市,镇江市,江苏省,金坛区,常州市,江苏省
4.307289276632573,句容市,镇江市,江苏省,金坛区,常州市,江苏省
0.05730515006549603,海陵区,泰州市,江苏省,金坛区,常州市,江苏省
0.14701984590965977,高港区,泰州市,江苏省,金坛区,常州市,江苏省
0.058176689330186535,姜堰区,泰州市,江苏省,金坛区,常州市,江苏省
0.13840814615638802,兴化市,泰州市,江苏省,金坛区,常州市,江苏省
0.07287595971442216,靖江市,泰州市,江苏省,金坛区,常州市,江苏省
0.08370568250243583,泰兴市,泰州市,江苏省,金坛区,常州市,江苏省
0.0,黄浦区,上海市,上海市,溧阳市,常州市,江苏省
0.0,徐汇区,上海市,上海市,溧阳市,常州市,江苏省
0.0,长宁区,上海市,上海市,溧阳市,常州市,江苏省
0.0,静安区,上海市,上海市,溧阳市,常州市,江苏省
0.016433034128997204,普陀区,上海市,上海市,溧阳市,常州市,江苏省
0.0,虹口区,上海市,上海市,溧阳市,常州市,江苏省
0.0,杨浦区,上海市,上海市,溧阳市,常州市,江苏省
0.008563154949686815,闵行区,上海市,上海市,溧阳市,常州市,江苏省
0.008845261396087907,宝山区,上海市,上海市,溧阳市,常州市,江苏省
0.01405190048933745,嘉定区,上海市,上海市,溧阳市,常州市,江苏省
0.0,浦东新区,上海市,上海市,溧阳市,常州市,江苏省
0.0,金山区,上海市,上海市,溧阳市,常州市,江苏省
0.012420108396767948,松江区,上海市,上海市,溧阳市,常州市,江苏省
0.021398955712541856,青浦区,上海市,上海市,溧阳市,常州市,江苏省
0.00972046794552224,奉贤区,上海市,上海市,溧阳市,常州市,江苏省
0.0,崇明区,上海市,上海市,溧阳市,常州市,江苏省
0.15255530316172228,玄武区,南京市,江苏省,溧阳市,常州市,江苏省
0.10748734699647924,秦淮区,南京市,江苏省,溧阳市,常州市,江苏省
0.09447696550221973,建邺区,南京市,江苏省,溧阳市,常州市,江苏省
0.111118451517084,鼓楼区,南京市,江苏省,溧阳市,常州市,江苏省
0.2820035146053564,浦口区,南京市,江苏省,溧阳市,常州市,江苏省
0.1549463246594734,栖霞区,南京市,江苏省,溧阳市,常州市,江苏省
0.3578275804981409,雨花台区,南京市,江苏省,溧阳市,常州市,江苏省
0.6225640573120863,江宁区,南京市,江苏省,溧阳市,常州市,江苏省
0.5039311417984588,六合区,南京市,江苏省,溧阳市,常州市,江苏省
12.913958480391475,溧水区,南京市,江苏省,溧阳市,常州市,江苏省
29.487770482886503,高淳区,南京市,江苏省,溧阳市,常州市,江苏省
0.10439071631523869,锡山区,无锡市,江苏省,溧阳市,常州市,江苏省
0.3303168285772324,惠山区,无锡市,江苏省,溧阳市,常州市,江苏省
0.13789396112857147,滨湖区,无锡市,江苏省,溧阳市,常州市,江苏省
0.13700156828532611,梁溪区,无锡市,江苏省,溧阳市,常州市,江苏省
0.24607668534574828,新吴区,无锡市,江苏省,溧阳市,常州市,江苏省
0.21736457731996228,江阴市,无锡市,江苏省,溧阳市,常州市,江苏省
40.38142564475031,宜兴市,无锡市,江苏省,溧阳市,常州市,江苏省
0.7550414813658491,天宁区,常州市,江苏省,溧阳市,常州市,江苏省
1.3482082180155006,钟楼区,常州市,江苏省,溧阳市,常州市,江苏省
1.5044811991767868,新北区,常州市,江苏省,溧阳市,常州市,江苏省
3.881126692807384,武进区,常州市,江苏省,溧阳市,常州市,江苏省
33.49509845314478,金坛区,常州市,江苏省,溧阳市,常州市,江苏省
0.035988044074946504,虎丘区,苏州市,江苏省,溧阳市,常州市,江苏省
0.02713430334752789,吴中区,苏州市,江苏省,溧阳市,常州市,江苏省
0.020885119700093498,相城区,苏州市,江苏省,溧阳市,常州市,江苏省
0.02097132805396711,姑苏区,苏州市,江苏省,溧阳市,常州市,江苏省
0.15998390937361145,吴江区,苏州市,江苏省,溧阳市,常州市,江苏省
0.06158273612460013,常熟市,苏州市,江苏省,溧阳市,常州市,江苏省
0.08073789814680474,张家港市,苏州市,江苏省,溧阳市,常州市,江苏省
0.03155350393596618,昆山市,苏州市,江苏省,溧阳市,常州市,江苏省
0.038442608502867674,太仓市,苏州市,江苏省,溧阳市,常州市,江苏省
0.014959674225700067,崇川区,南通市,江苏省,溧阳市,常州市,江苏省
0.014742805834675656,港闸区,南通市,江苏省,溧阳市,常州市,江苏省
0.0,通州区,南通市,江苏省,溧阳市,常州市,江苏省
0.007685942278786879,如东县,南通市,江苏省,溧阳市,常州市,江苏省
0.04359130772109884,启东市,南通市,江苏省,溧阳市,常州市,江苏省
0.026695985510433513,如皋市,南通市,江苏省,溧阳市,常州市,江苏省
0.022618004424111403,海门市,南通市,江苏省,溧阳市,常州市,江苏省
0.0497214928171967,海安市,南通市,江苏省,溧阳市,常州市,江苏省
0.03922813780794614,广陵区,扬州市,江苏省,溧阳市,常州市,江苏省
0.09331427039530943,邗江区,扬州市,江苏省,溧阳市,常州市,江苏省
0.041482371487216445,江都区,扬州市,江苏省,溧阳市,常州市,江苏省
0.36959195145847235,宝应县,扬州市,江苏省,溧阳市,常州市,江苏省
0.1648455055776806,仪征市,扬州市,江苏省,溧阳市,常州市,江苏省
0.12572140746901064,高邮市,扬州市,江苏省,溧阳市,常州市,江苏省
0.11970175559652024,京口区,镇江市,江苏省,溧阳市,常州市,江苏省
0.13074532539947809,润州区,镇江市,江苏省,溧阳市,常州市,江苏省
0.3270983955972609,丹徒区,镇江市,江苏省,溧阳市,常州市,江苏省
1.1961604323328754,丹阳市,镇江市,江苏省,溧阳市,常州市,江苏省
0.13523439308911472,扬中市,镇江市,江苏省,溧阳市,常州市,江苏省
2.23340952932694,句容市,镇江市,江苏省,溧阳市,常州市,江苏省
0.06456045656046981,海陵区,泰州市,江苏省,溧阳市,常州市,江苏省
0.06418308810386267,高港区,泰州市,江苏省,溧阳市,常州市,江苏省
0.03870119118646868,姜堰区,泰州市,江苏省,溧阳市,常州市,江苏省
0.09667769337216071,兴化市,泰州市,江苏省,溧阳市,常州市,江苏省
0.07726446719691143,靖江市,泰州市,江苏省,溧阳市,常州市,江苏省
0.063208842489811,泰兴市,泰州市,江苏省,溧阳市,常州市,江苏省
0.009382985230560314,黄浦区,上海市,上海市,虎丘区,苏州市,江苏省
0.0,徐汇区,上海市,上海市,虎丘区,苏州市,江苏省
0.011116280197262591,长宁区,上海市,上海市,虎丘区,苏州市,江苏省
0.01862585599222567,静安区,上海市,上海市,虎丘区,苏州市,江苏省
0.012269457978555245,普陀区,上海市,上海市,虎丘区,苏州市,江苏省
0.0,虹口区,上海市,上海市,虎丘区,苏州市,江苏省
0.0,杨浦区,上海市,上海市,虎丘区,苏州市,江苏省
0.016184638202764983,闵行区,上海市,上海市,虎丘区,苏州市,江苏省
0.0,宝山区,上海市,上海市,虎丘区,苏州市,江苏省
0.02837171351771872,嘉定区,上海市,上海市,虎丘区,苏州市,江苏省
0.013233694116610474,浦东新区,上海市,上海市,虎丘区,苏州市,江苏省
0.016068785865138654,金山区,上海市,上海市,虎丘区,苏州市,江苏省
0.014926796250099928,松江区,上海市,上海市,虎丘区,苏州市,江苏省
0.045078738893510106,青浦区,上海市,上海市,虎丘区,苏州市,江苏省
0.007739524398352244,奉贤区,上海市,上海市,虎丘区,苏州市,江苏省
0.0,崇明区,上海市,上海市,虎丘区,苏州市,江苏省
0.02810021367570514,玄武区,南京市,江苏省,虎丘区,苏州市,江苏省
0.0,秦淮区,南京市,江苏省,虎丘区,苏州市,江苏省
0.0,建邺区,南京市,江苏省,虎丘区,苏州市,江苏省
0.02686796771907965,鼓楼区,南京市,江苏省,虎丘区,苏州市,江苏省
0.015359976632490056,浦口区,南京市,江苏省,虎丘区,苏州市,江苏省
0.0271568441810554,栖霞区,南京市,江苏省,虎丘区,苏州市,江苏省
0.01973347862620582,雨花台区,南京市,江苏省,虎丘区,苏州市,江苏省
0.01512661717606327,江宁区,南京市,江苏省,虎丘区,苏州市,江苏省
0.010717733838191988,六合区,南京市,江苏省,虎丘区,苏州市,江苏省
0.010149684533085838,溧水区,南京市,江苏省,虎丘区,苏州市,江苏省
0.0,高淳区,南京市,江苏省,虎丘区,苏州市,江苏省
0.2763001317308305,锡山区,无锡市,江苏省,虎丘区,苏州市,江苏省
0.23356974426815713,惠山区,无锡市,江苏省,虎丘区,苏州市,江苏省
0.31994016886684906,滨湖区,无锡市,江苏省,虎丘区,苏州市,江苏省
0.11625304638828592,梁溪区,无锡市,江苏省,虎丘区,苏州市,江苏省
0.4846121239374972,新吴区,无锡市,江苏省,虎丘区,苏州市,江苏省
0.12530783129087536,江阴市,无锡市,江苏省,虎丘区,苏州市,江苏省
0.08696177625376035,宜兴市,无锡市,江苏省,虎丘区,苏州市,江苏省
0.03882373166676284,天宁区,常州市,江苏省,虎丘区,苏州市,江苏省
0.03734308859391213,钟楼区,常州市,江苏省,虎丘区,苏州市,江苏省
0.03937690205935296,新北区,常州市,江苏省,虎丘区,苏州市,江苏省
0.046509456031015445,武进区,常州市,江苏省,虎丘区,苏州市,江苏省
0.0430928450950472,金坛区,常州市,江苏省,虎丘区,苏州市,江苏省
0.02749673891990169,溧阳市,常州市,江苏省,虎丘区,苏州市,江苏省
6.00595175683304,吴中区,苏州市,江苏省,虎丘区,苏州市,江苏省
4.518098750688305,相城区,苏州市,江苏省,虎丘区,苏州市,江苏省
5.813596944724011,姑苏区,苏州市,江苏省,虎丘区,苏州市,江苏省
1.668308627325435,吴江区,苏州市,江苏省,虎丘区,苏州市,江苏省
0.5231361401795825,常熟市,苏州市,江苏省,虎丘区,苏州市,江苏省
0.37939833024678393,张家港市,苏州市,江苏省,虎丘区,苏州市,江苏省
0.5137863684994958,昆山市,苏州市,江苏省,虎丘区,苏州市,江苏省
0.18298141038301932,太仓市,苏州市,江苏省,虎丘区,苏州市,江苏省
0.03618255606375567,崇川区,南通市,江苏省,虎丘区,苏州市,江苏省
0.0,港闸区,南通市,江苏省,虎丘区,苏州市,江苏省
0.011478500968370128,通州区,南通市,江苏省,虎丘区,苏州市,江苏省
0.009699015117782886,如东县,南通市,江苏省,虎丘区,苏州市,江苏省
0.013752144410379166,启东市,南通市,江苏省,虎丘区,苏州市,江苏省
0.014036706976299945,如皋市,南通市,江苏省,虎丘区,苏州市,江苏省
0.015460264258668217,海门市,南通市,江苏省,虎丘区,苏州市,江苏省
0.010457392926384743,海安市,南通市,江苏省,虎丘区,苏州市,江苏省
0.0,广陵区,扬州市,江苏省,虎丘区,苏州市,江苏省
0.008586286773473721,邗江区,扬州市,江苏省,虎丘区,苏州市,江苏省
0.02386419973185381,江都区,扬州市,江苏省,虎丘区,苏州市,江苏省
0.056911181532505725,宝应县,扬州市,江苏省,虎丘区,苏州市,江苏省
0.0168097951456629,仪征市,扬州市,江苏省,虎丘区,苏州市,江苏省
0.04678137531124429,高邮市,扬州市,江苏省,虎丘区,苏州市,江苏省
0.007706815573451787,京口区,镇江市,江苏省,虎丘区,苏州市,江苏省
0.03775186791067279,润州区,镇江市,江苏省,虎丘区,苏州市,江苏省
0.0514518182041753,丹徒区,镇江市,江苏省,虎丘区,苏州市,江苏省
0.08092260117673547,丹阳市,镇江市,江苏省,虎丘区,苏州市,江苏省
0.03436791454209824,扬中市,镇江市,江苏省,虎丘区,苏州市,江苏省
0.07616081620630817,句容市,镇江市,江苏省,虎丘区,苏州市,江苏省
0.012559940817216673,海陵区,泰州市,江苏省,虎丘区,苏州市,江苏省
0.028122805212162566,高港区,泰州市,江苏省,虎丘区,苏州市,江苏省
0.03357589148281314,姜堰区,泰州市,江苏省,虎丘区,苏州市,江苏省
0.06777730444298344,兴化市,泰州市,江苏省,虎丘区,苏州市,江苏省
0.10849407502417069,靖江市,泰州市,江苏省,虎丘区,苏州市,江苏省
0.13418675440826225,泰兴市,泰州市,江苏省,虎丘区,苏州市,江苏省
0.008229953696028707,黄浦区,上海市,上海市,吴中区,苏州市,江苏省
0.0,徐汇区,上海市,上海市,吴中区,苏州市,江苏省
0.011324588974393899,长宁区,上海市,上海市,吴中区,苏州市,江苏省
0.010505596480692513,静安区,上海市,上海市,吴中区,苏州市,江苏省
0.010669432469399345,普陀区,上海市,上海市,吴中区,苏州市,江苏省
0.0,虹口区,上海市,上海市,吴中区,苏州市,江苏省
0.0,杨浦区,上海市,上海市,吴中区,苏州市,江苏省
0.020383670871390622,闵行区,上海市,上海市,吴中区,苏州市,江苏省
0.01298403690142866,宝山区,上海市,上海市,吴中区,苏州市,江苏省
0.036734167449900705,嘉定区,上海市,上海市,吴中区,苏州市,江苏省
0.018586544629371447,浦东新区,上海市,上海市,吴中区,苏州市,江苏省
0.028162502183747978,金山区,上海市,上海市,吴中区,苏州市,江苏省
0.032359092417516194,松江区,上海市,上海市,吴中区,苏州市,江苏省
0.12301091213128956,青浦区,上海市,上海市,吴中区,苏州市,江苏省
0.01981376303074201,奉贤区,上海市,上海市,吴中区,苏州市,江苏省
0.00839906978529763,崇明区,上海市,上海市,吴中区,苏州市,江苏省
0.008278826499991922,玄武区,南京市,江苏省,吴中区,苏州市,江苏省
0.0,秦淮区,南京市,江苏省,吴中区,苏州市,江苏省
0.0,建邺区,南京市,江苏省,吴中区,苏州市,江苏省
0.008613008119505624,鼓楼区,南京市,江苏省,吴中区,苏州市,江苏省
0.0,浦口区,南京市,江苏省,吴中区,苏州市,江苏省
0.008798726152400179,栖霞区,南京市,江苏省,吴中区,苏州市,江苏省
0.010103480792212918,雨花台区,南京市,江苏省,吴中区,苏州市,江苏省
0.008593824040107785,江宁区,南京市,江苏省,吴中区,苏州市,江苏省
0.0,六合区,南京市,江苏省,吴中区,苏州市,江苏省
0.013870571005748096,溧水区,南京市,江苏省,吴中区,苏州市,江苏省
0.0,高淳区,南京市,江苏省,吴中区,苏州市,江苏省
0.13831634803594756,锡山区,无锡市,江苏省,吴中区,苏州市,江苏省
0.08368264910431689,惠山区,无锡市,江苏省,吴中区,苏州市,江苏省
0.12750687312297052,滨湖区,无锡市,江苏省,吴中区,苏州市,江苏省
0.05085800157403307,梁溪区,无锡市,江苏省,吴中区,苏州市,江苏省
0.20219488982740969,新吴区,无锡市,江苏省,吴中区,苏州市,江苏省
0.07801413039787562,江阴市,无锡市,江苏省,吴中区,苏州市,江苏省
0.1614443304053943,宜兴市,无锡市,江苏省,吴中区,苏州市,江苏省
0.01934353679527997,天宁区,常州市,江苏省,吴中区,苏州市,江苏省
0.017670059697227153,钟楼区,常州市,江苏省,吴中区,苏州市,江苏省
0.02031697236012488,新北区,常州市,江苏省,吴中区,苏州市,江苏省
0.028730398490883487,武进区,常州市,江苏省,吴中区,苏州市,江苏省
0.02202050440566333,金坛区,常州市,江苏省,吴中区,苏州市,江苏省
0.02147261500010142,溧阳市,常州市,江苏省,吴中区,苏州市,江苏省
6.155974460510665,虎丘区,苏州市,江苏省,吴中区,苏州市,江苏省
1.4065624072956346,相城区,苏州市,江苏省,吴中区,苏州市,江苏省
5.299131706220254,姑苏区,苏州市,江苏省,吴中区,苏州市,江苏省
8.643263616922162,吴江区,苏州市,江苏省,吴中区,苏州市,江苏省
0.39763948077573547,常熟市,苏州市,江苏省,吴中区,苏州市,江苏省
0.25810648989990165,张家港市,苏州市,江苏省,吴中区,苏州市,江苏省
1.6529193632315042,昆山市,苏州市,江苏省,吴中区,苏州市,江苏省
0.3144475062880058,太仓市,苏州市,江苏省,吴中区,苏州市,江苏省
0.04852574934577297,崇川区,南通市,江苏省,吴中区,苏州市,江苏省
0.007819043354549145,港闸区,南通市,江苏省,吴中区,苏州市,江苏省
0.015980426025780623,通州区,南通市,江苏省,吴中区,苏州市,江苏省
0.03313671411128331,如东县,南通市,江苏省,吴中区,苏州市,江苏省
0.024163324684525162,启东市,南通市,江苏省,吴中区,苏州市,江苏省
0.021009492949734896,如皋市,南通市,江苏省,吴中区,苏州市,江苏省
0.024378479540436277,海门市,南通市,江苏省,吴中区,苏州市,江苏省
0.03135289201699123,海安市,南通市,江苏省,吴中区,苏州市,江苏省
0.0,广陵区,扬州市,江苏省,吴中区,苏州市,江苏省
0.0,邗江区,扬州市,江苏省,吴中区,苏州市,江苏省
0.015279442974509878,江都区,扬州市,江苏省,吴中区,苏州市,江苏省
0.027099264340528468,宝应县,扬州市,江苏省,吴中区,苏州市,江苏省
0.007691613657510499,仪征市,扬州市,江苏省,吴中区,苏州市,江苏省
0.02283267263437521,高邮市,扬州市,江苏省,吴中区,苏州市,江苏省
0.0,京口区,镇江市,江苏省,吴中区,苏州市,江苏省
0.015240948417586815,润州区,镇江市,江苏省,吴中区,苏州市,江苏省
0.02708729998541123,丹徒区,镇江市,江苏省,吴中区,苏州市,江苏省
0.03680923835976566,丹阳市,镇江市,江苏省,吴中区,苏州市,江苏省
